,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,winning_team_is_lower_id,team_a,team_b,score_a,score_b,ID,result,team_a_seed,team_b_seed,team_a_seed_num,team_b_seed_num
1171,2003,138,1181,86,1141,60,N,0,False,1141,1181,60,86,2003_1141_1181,0,Z11,Z03,11,3
1172,2003,138,1242,108,1113,76,N,0,False,1113,1242,76,108,2003_1113_1242,0,Z10,Z02,10,2
1173,2003,138,1266,101,1281,92,N,1,True,1266,1281,101,92,2003_1266_1281,1,Y03,Y06,3,6
1174,2003,138,1323,68,1228,60,N,0,False,1228,1323,60,68,2003_1228_1323,0,Z04,Z05,4,5
1175,2003,138,1328,74,1143,65,N,0,False,1143,1328,65,74,2003_1143_1328,0,W08,W01,8,1
1176,2003,138,1458,61,1409,60,N,0,False,1409,1458,60,61,2003_1409_1458,0,Y13,Y05,13,5
1177,2003,139,1120,68,1448,62,N,0,True,1120,1448,68,62,2003_1120_1448,1,W10,W02,10,2
1178,2003,139,1139,79,1257,71,N,0,True,1139,1257,79,71,2003_1139_1257,1,W12,W04,12,4
1179,2003,139,1246,74,1428,54,N,0,True,1246,1428,74,54,2003_1246_1428,1,Y01,Y09,1,9
1180,2003,139,1268,77,1462,64,N,0,True,1268,1462,77,64,2003_1268_1462,1,X06,X03,6,3
1181,2003,139,1277,68,1196,46,N,0,False,1196,1277,46,68,2003_1196_1277,0,X02,X07,2,7
1182,2003,139,1338,74,1231,52,N,0,False,1231,1338,52,74,2003_1231_1338,0,Y07,Y02,7,2
1183,2003,139,1393,68,1329,56,N,0,False,1329,1393,56,68,2003_1329_1393,0,W06,W03,6,3
1184,2003,139,1400,77,1345,67,N,0,False,1345,1400,67,77,2003_1345_1400,0,X09,X01,9,1
1185,2003,143,1112,88,1323,71,N,0,True,1112,1323,88,71,2003_1112_1323,1,Z01,Z05,1,5
1186,2003,143,1242,69,1181,65,N,0,False,1181,1242,65,69,2003_1181_1242,0,Z03,Z02,3,2
1187,2003,143,1246,63,1458,57,N,0,True,1246,1458,63,57,2003_1246_1458,1,Y01,Y05,1,5
1188,2003,143,1266,77,1338,74,N,0,True,1266,1338,77,74,2003_1266_1338,1,Y03,Y02,3,2
1189,2003,144,1277,60,1268,58,N,0,False,1268,1277,58,60,2003_1268_1277,0,X06,X07,6,7
1190,2003,144,1328,65,1139,54,N,0,False,1139,1328,54,65,2003_1139_1328,0,W12,W01,12,1
1191,2003,144,1393,79,1120,78,N,0,False,1120,1393,78,79,2003_1120_1393,0,W10,W03,10,3
1192,2003,144,1400,82,1163,78,N,0,False,1163,1400,78,82,2003_1163_1400,0,X05,X01,5,1
1193,2003,145,1242,78,1112,75,N,0,False,1112,1242,75,78,2003_1112_1242,0,Z01,Z02,1,2
1194,2003,145,1266,83,1246,69,N,0,False,1246,1266,69,83,2003_1246_1266,0,Y01,Y03,1,3
1195,2003,146,1393,63,1328,47,N,0,False,1328,1393,47,63,2003_1328_1393,0,W01,W03,1,3
1196,2003,146,1400,85,1277,76,N,0,False,1277,1400,76,85,2003_1277_1400,0,X07,X01,7,1
1197,2003,152,1242,94,1266,61,N,0,True,1242,1266,94,61,2003_1242_1266,1,Z02,Y03,2,3
1198,2003,152,1393,95,1400,84,N,0,True,1393,1400,95,84,2003_1393_1400,1,W03,X01,3,1
1199,2003,154,1393,81,1242,78,N,0,False,1242,1393,78,81,2003_1242_1393,0,Z02,W03,2,3
1200,2004,134,1197,72,1250,57,N,0,True,1197,1250,72,57,2004_1197_1250,1,Z16a,Z16b,16,16
1201,2004,136,1104,65,1356,64,N,0,True,1104,1356,65,64,2004_1104_1356,1,X08,X09,8,9
1202,2004,136,1163,70,1436,53,N,0,True,1163,1436,70,53,2004_1163_1436,1,X02,X15,2,15
1203,2004,136,1177,76,1173,69,N,2,False,1173,1177,69,76,2004_1173_1177,0,X10,X07,10,7
1204,2004,136,1181,96,1106,61,N,0,False,1106,1181,61,96,2004_1106_1181,0,W16,W01,16,1
1205,2004,136,1211,76,1434,49,N,0,True,1211,1434,76,49,2004_1211_1434,1,Z02,Z15,2,15
1206,2004,136,1264,75,1196,60,N,0,False,1196,1264,60,75,2004_1196_1264,0,Y05,Y12,5,12
1207,2004,136,1268,86,1431,83,N,0,True,1268,1431,86,83,2004_1268_1431,1,X04,X13,4,13
1208,2004,136,1305,72,1277,66,N,0,False,1277,1305,66,72,2004_1277_1305,0,Z07,Z10,7,10
1209,2004,136,1314,63,1102,52,N,0,False,1102,1314,52,63,2004_1102_1314,0,W11,W06,11,6
1210,2004,136,1371,80,1112,76,N,0,False,1112,1371,76,80,2004_1112_1371,0,W09,W08,9,8
1211,2004,136,1386,82,1251,63,N,0,False,1251,1386,63,82,2004_1251_1386,0,Y16,Y01,16,1
1212,2004,136,1390,71,1427,45,N,0,True,1390,1427,71,45,2004_1390_1427,1,X01,X16,1,16
1213,2004,136,1393,80,1140,75,N,0,False,1140,1393,75,80,2004_1140_1393,0,X12,X05,12,5
1214,2004,136,1400,66,1343,49,N,0,False,1343,1400,49,66,2004_1343_1400,0,W14,W03,14,3
1215,2004,136,1403,76,1150,73,N,0,False,1150,1403,73,76,2004_1150_1403,0,Y09,Y08,9,8
1216,2004,136,1448,79,1433,78,N,0,False,1433,1448,78,79,2004_1433_1448,0,Y13,Y04,13,4
1217,2004,137,1130,58,1428,51,N,0,True,1130,1428,58,51,2004_1130_1428,1,Z06,Z11,6,11
1218,2004,137,1153,80,1190,77,N,0,True,1153,1190,80,77,2004_1153_1190,1,W04,W13,4,13
1219,2004,137,1210,65,1320,60,N,0,True,1210,1320,65,60,2004_1210_1320,1,Z03,Z14,3,14
1220,2004,137,1228,72,1293,53,N,0,True,1228,1293,72,53,2004_1228_1293,1,W05,W12,5,12
1221,2004,137,1242,78,1227,53,N,0,False,1227,1242,53,78,2004_1227_1242,0,Z13,Z04,13,4
1222,2004,137,1246,96,1197,76,N,0,False,1197,1246,76,96,2004_1197_1246,0,Z16a,Z01,16,1
1223,2004,137,1272,59,1376,43,N,0,True,1272,1376,59,43,2004_1272_1376,1,Y07,Y10,7,10
1224,2004,137,1280,85,1284,52,N,0,True,1280,1284,85,52,2004_1280_1284,1,W02,W15,2,15
1225,2004,137,1301,61,1418,52,N,0,True,1301,1418,61,52,2004_1301_1418,1,X03,X14,3,14
1226,2004,137,1329,75,1186,56,N,0,False,1186,1329,56,75,2004_1186_1329,0,Y15,Y02,15,2
1227,2004,137,1334,66,1344,58,N,0,True,1334,1344,66,58,2004_1334_1344,1,Z12,Z05,12,5
1228,2004,137,1338,53,1416,44,N,0,True,1338,1416,53,44,2004_1338_1416,1,Y03,Y14,3,14
1229,2004,137,1412,102,1449,100,N,0,True,1412,1449,102,100,2004_1412_1449,1,Z09,Z08,9,8
1230,2004,137,1435,71,1444,58,N,0,True,1435,1444,71,58,2004_1435_1444,1,X06,X11,6,11
1231,2004,137,1458,76,1350,64,N,0,False,1350,1458,64,76,2004_1350_1458,0,Y11,Y06,11,6
1232,2004,137,1462,80,1257,70,N,0,False,1257,1462,70,80,2004_1257_1462,0,W10,W07,10,7
1233,2004,138,1104,70,1390,67,N,0,True,1104,1390,70,67,2004_1104_1390,1,X08,X01,8,1
1234,2004,138,1163,72,1177,55,N,0,True,1163,1177,72,55,2004_1163_1177,1,X02,X07,2,7
1235,2004,138,1181,90,1371,62,N,0,True,1181,1371,90,62,2004_1181_1371,1,W01,W08,1,8
1236,2004,138,1305,91,1211,72,N,0,False,1211,1305,72,91,2004_1211_1305,0,Z02,Z10,2,10
1237,2004,138,1386,70,1403,65,N,0,True,1386,1403,70,65,2004_1386_1403,1,Y01,Y08,1,8
1238,2004,138,1393,72,1268,70,N,0,False,1268,1393,70,72,2004_1268_1393,0,X04,X05,4,5
1239,2004,138,1400,78,1314,75,N,0,False,1314,1400,75,78,2004_1314_1400,0,W06,W03,6,3
1240,2004,138,1448,84,1264,80,N,0,False,1264,1448,80,84,2004_1264_1448,0,Y12,Y04,12,4
1241,2004,139,1210,57,1130,54,N,0,False,1130,1210,54,57,2004_1130_1210,0,Z06,Z03,6,3
1242,2004,139,1228,92,1153,68,N,0,False,1153,1228,68,92,2004_1153_1228,0,W04,W05,4,5
1243,2004,139,1242,78,1334,63,N,0,True,1242,1334,78,63,2004_1242_1334,1,Z04,Z12,4,12
1244,2004,139,1329,70,1272,53,N,0,False,1272,1329,53,70,2004_1272_1329,0,Y07,Y02,7,2
1245,2004,139,1338,59,1458,55,N,0,True,1338,1458,59,55,2004_1338_1458,1,Y03,Y06,3,6
1246,2004,139,1412,76,1246,75,N,0,False,1246,1412,75,76,2004_1246_1412,0,Z01,Z09,1,9
1247,2004,139,1435,75,1301,73,N,0,False,1301,1435,73,75,2004_1301_1435,0,X03,X06,3,6
1248,2004,139,1462,89,1280,74,N,0,False,1280,1462,74,89,2004_1280_1462,0,W02,W07,2,7
1249,2004,143,1104,80,1393,71,N,0,True,1104,1393,80,71,2004_1104_1393,1,X08,X05,8,5
1250,2004,143,1163,73,1435,53,N,0,True,1163,1435,73,53,2004_1163_1435,1,X02,X06,2,6
1251,2004,143,1329,63,1338,51,N,0,True,1329,1338,63,51,2004_1329_1338,1,Y02,Y03,2,3
1252,2004,143,1386,84,1448,80,N,0,True,1386,1448,84,80,2004_1386_1448,1,Y01,Y04,1,4
1253,2004,144,1181,72,1228,62,N,0,True,1181,1228,72,62,2004_1181_1228,1,W01,W05,1,5
1254,2004,144,1210,72,1305,67,N,0,True,1210,1305,72,67,2004_1210_1305,1,Z03,Z10,3,10
1255,2004,144,1242,100,1412,74,N,0,True,1242,1412,100,74,2004_1242_1412,1,Z04,Z09,4,9
1256,2004,144,1462,79,1400,71,N,0,False,1400,1462,71,79,2004_1400_1462,0,W03,W07,3,7
1257,2004,145,1163,87,1104,71,N,0,False,1104,1163,71,87,2004_1104_1163,0,X08,X02,8,2
1258,2004,145,1329,64,1386,62,N,0,True,1329,1386,64,62,2004_1329_1386,1,Y02,Y01,2,1
1259,2004,146,1181,66,1462,63,N,0,True,1181,1462,66,63,2004_1181_1462,1,W01,W07,1,7
1260,2004,146,1210,79,1242,71,N,1,True,1210,1242,79,71,2004_1210_1242,1,Z03,Z04,3,4
1261,2004,152,1163,79,1181,78,N,0,True,1163,1181,79,78,2004_1163_1181,1,X02,W01,2,1
1262,2004,152,1210,67,1329,65,N,0,True,1210,1329,67,65,2004_1210_1329,1,Z03,Y02,3,2
1263,2004,154,1163,82,1210,73,N,0,True,1163,1210,82,73,2004_1163_1210,1,X02,Z03,2,3
1264,2005,134,1324,79,1105,69,N,0,False,1105,1324,69,79,2005_1105_1324,0,Z16a,Z16b,16,16
1265,2005,136,1112,66,1429,53,N,0,True,1112,1429,66,53,2005_1112_1429,1,X03,X14,3,14
1266,2005,136,1130,85,1335,65,N,0,True,1130,1335,85,65,2005_1130_1335,1,X04,X13,4,13
1267,2005,136,1153,76,1234,64,N,0,True,1153,1234,76,64,2005_1153_1234,1,Y07,Y10,7,10
1268,2005,136,1211,74,1457,64,N,0,True,1211,1457,74,64,2005_1211_1457,1,W03,W14,3,14
1269,2005,136,1228,67,1192,55,N,0,False,1192,1228,55,67,2005_1192_1228,0,X16,X01,16,1
1270,2005,136,1246,72,1184,64,N,0,False,1184,1246,64,72,2005_1184_1246,0,Y15,Y02,15,2
1271,2005,136,1305,61,1400,57,N,0,True,1305,1400,61,57,2005_1305_1400,1,X09,X08,9,8
1272,2005,136,1328,84,1310,67,N,0,False,1310,1328,67,84,2005_1310_1328,0,Y14,Y03,14,3
1273,2005,136,1334,79,1338,71,N,0,True,1334,1338,79,71,2005_1334_1338,1,W08,W09,8,9
1274,2005,136,1403,78,1417,66,N,0,True,1403,1417,78,66,2005_1403_1417,1,W06,W11,6,11
1275,2005,136,1412,82,1261,68,N,0,False,1261,1412,68,82,2005_1261_1412,0,X06,X11,6,11
1276,2005,136,1428,60,1431,54,N,0,True,1428,1431,60,54,2005_1428_1431,1,Y06,Y11,6,11
1277,2005,136,1448,70,1151,54,N,0,False,1151,1448,54,70,2005_1151_1448,0,W15,W02,15,2
1278,2005,136,1449,88,1285,77,N,0,False,1285,1449,77,88,2005_1285_1449,0,W16,W01,16,1
1279,2005,136,1452,63,1166,61,N,0,False,1166,1452,61,63,2005_1166_1452,0,W10,W07,10,7
1280,2005,136,1454,83,1104,73,N,0,False,1104,1454,73,83,2005_1104_1454,0,X05,X12,5,12
1281,2005,137,1137,64,1242,63,N,0,True,1137,1242,64,63,2005_1137_1242,1,Z14,Z03,14,3
1282,2005,137,1163,77,1416,71,N,0,True,1163,1416,77,71,2005_1163_1416,1,Z02,Z15,2,15
1283,2005,137,1181,57,1175,46,N,0,False,1175,1181,46,57,2005_1175_1181,0,Y16,Y01,16,1
1284,2005,137,1196,67,1325,62,N,0,True,1196,1325,67,62,2005_1196_1325,1,Z04,Z13,4,13
1285,2005,137,1210,80,1203,68,N,0,False,1203,1210,68,80,2005_1203_1210,0,W12,W05,12,5
1286,2005,137,1235,64,1278,53,N,0,True,1235,1278,64,53,2005_1235_1278,1,Z09,Z08,9,8
1287,2005,137,1257,68,1418,62,N,0,True,1257,1418,68,62,2005_1257_1418,1,W04,W13,4,13
1288,2005,137,1277,89,1330,81,N,0,True,1277,1330,89,81,2005_1277_1330,1,Y05,Y12,5,12
1289,2005,137,1280,93,1390,70,N,0,True,1280,1390,93,70,2005_1280_1390,1,Y09,Y08,9,8
1290,2005,137,1301,75,1150,63,N,0,False,1150,1301,63,75,2005_1150_1301,0,Z07,Z10,7,10
1291,2005,137,1314,96,1324,68,N,0,True,1314,1324,96,68,2005_1314_1324,1,Z01,Z16b,1,16
1292,2005,137,1329,63,1368,50,N,0,True,1329,1368,63,50,2005_1329_1368,1,X02,X15,2,15
1293,2005,137,1356,65,1388,56,N,0,True,1356,1388,65,56,2005_1356_1388,1,X07,X10,7,10
1294,2005,137,1436,60,1393,57,N,1,False,1393,1436,57,60,2005_1393_1436,0,Y04,Y13,4,13
1295,2005,137,1437,55,1307,47,N,0,False,1307,1437,47,55,2005_1307_1437,0,Z12,Z05,12,5
1296,2005,137,1458,57,1320,52,N,0,False,1320,1458,52,57,2005_1320_1458,0,Z11,Z06,11,6
1297,2005,138,1112,85,1412,63,N,0,True,1112,1412,85,63,2005_1112_1412,1,X03,X11,3,11
1298,2005,138,1228,71,1305,59,N,0,True,1228,1305,71,59,2005_1228_1305,1,X01,X09,1,9
1299,2005,138,1246,69,1153,60,N,0,False,1153,1246,60,69,2005_1153_1246,0,Y07,Y02,7,2
1300,2005,138,1403,71,1211,69,N,0,False,1211,1403,69,71,2005_1211_1403,0,W03,W06,3,6
1301,2005,138,1428,67,1328,58,N,0,False,1328,1428,58,67,2005_1328_1428,0,Y03,Y06,3,6
1302,2005,138,1449,97,1334,79,N,0,False,1334,1449,79,97,2005_1334_1449,0,W08,W01,8,1
1303,2005,138,1452,111,1448,105,N,2,False,1448,1452,105,111,2005_1448_1452,0,W02,W07,2,7
1304,2005,138,1454,83,1130,75,N,0,False,1130,1454,75,83,2005_1130_1454,0,X04,X12,4,12
1305,2005,139,1181,63,1280,55,N,0,True,1181,1280,63,55,2005_1181_1280,1,Y01,Y09,1,9
1306,2005,139,1257,76,1210,54,N,0,False,1210,1257,54,76,2005_1210_1257,0,W05,W04,5,4
1307,2005,139,1277,72,1436,61,N,0,True,1277,1436,72,61,2005_1277_1436,1,Y05,Y13,5,13
1308,2005,139,1301,65,1163,62,N,0,False,1163,1301,62,65,2005_1163_1301,0,Z02,Z10,2,10
1309,2005,139,1314,92,1235,65,N,0,False,1235,1314,65,92,2005_1235_1314,0,Z09,Z01,9,1
1310,2005,139,1329,85,1356,77,N,0,True,1329,1356,85,77,2005_1329_1356,1,X02,X07,2,7
1311,2005,139,1437,76,1196,65,N,0,False,1196,1437,65,76,2005_1196_1437,0,Z04,Z05,4,5
1312,2005,139,1458,71,1137,62,N,0,False,1137,1458,62,71,2005_1137_1458,0,Z14,Z06,14,6
1313,2005,143,1112,79,1329,78,N,0,True,1112,1329,79,78,2005_1112_1329,1,X03,X02,3,2
1314,2005,143,1228,77,1454,63,N,0,True,1228,1454,77,63,2005_1228_1454,1,X01,X12,1,12
1315,2005,143,1257,93,1449,79,N,0,True,1257,1449,93,79,2005_1257_1449,1,W04,W01,4,1
1316,2005,143,1452,65,1403,60,N,0,False,1403,1452,60,65,2005_1403_1452,0,W06,W07,6,7
1317,2005,144,1246,62,1428,52,N,0,True,1246,1428,62,52,2005_1246_1428,1,Y02,Y06,2,6
1318,2005,144,1277,78,1181,68,N,0,False,1181,1277,68,78,2005_1181_1277,0,Y01,Y05,1,5
1319,2005,144,1314,67,1437,66,N,0,True,1314,1437,67,66,2005_1314_1437,1,Z01,Z05,1,5
1320,2005,144,1458,65,1301,56,N,0,False,1301,1458,56,65,2005_1301_1458,0,Z10,Z06,10,6
1321,2005,145,1228,90,1112,89,N,1,False,1112,1228,89,90,2005_1112_1228,0,X03,X01,3,1
1322,2005,145,1257,93,1452,85,N,1,True,1257,1452,93,85,2005_1257_1452,1,W04,W07,4,7
1323,2005,146,1277,94,1246,88,N,2,False,1246,1277,88,94,2005_1246_1277,0,Y02,Y05,2,5
1324,2005,146,1314,88,1458,82,N,0,True,1314,1458,88,82,2005_1314_1458,1,Z01,Z06,1,6
1325,2005,152,1228,72,1257,57,N,0,True,1228,1257,72,57,2005_1228_1257,1,X01,W04,1,4
1326,2005,152,1314,87,1277,71,N,0,False,1277,1314,71,87,2005_1277_1314,0,Y05,Z01,5,1
1327,2005,154,1314,75,1228,70,N,0,False,1228,1314,70,75,2005_1228_1314,0,X01,Z01,1,1
1328,2006,134,1284,71,1214,49,N,0,False,1214,1284,49,71,2006_1214_1284,0,Y16a,Y16b,16,16
1329,2006,136,1104,90,1266,85,N,0,True,1104,1266,90,85,2006_1104_1266,1,X10,X07,10,7
1330,2006,136,1130,88,1334,76,N,2,True,1130,1334,88,76,2006_1130_1334,1,Y04,Y13,4,13
1331,2006,136,1181,70,1380,54,N,0,True,1181,1380,70,54,2006_1181_1380,1,W01,W16,1,16
1332,2006,136,1196,76,1375,50,N,0,True,1196,1375,76,50,2006_1196_1375,1,Y03,Y14,3,14
1333,2006,136,1203,88,1423,85,N,1,True,1203,1423,88,85,2006_1203_1423,1,W08,W09,8,9
1334,2006,136,1211,79,1462,75,N,0,True,1211,1462,79,75,2006_1211_1462,1,X03,X14,3,14
1335,2006,136,1228,78,1102,69,N,0,False,1102,1228,69,78,2006_1102_1228,0,Z13,Z04,13,4
1336,2006,136,1231,87,1361,83,N,0,True,1231,1361,87,83,2006_1231_1361,1,X06,X11,6,11
1337,2006,136,1261,80,1233,64,N,0,False,1233,1261,64,80,2006_1233_1261,0,W13,W04,13,4
1338,2006,136,1285,87,1305,79,N,0,True,1285,1305,87,79,2006_1285_1305,1,Y12,Y05,12,5
1339,2006,136,1397,63,1457,61,N,0,True,1397,1457,63,61,2006_1397_1457,1,Z02,Z15,2,15
1340,2006,136,1401,66,1393,58,N,0,False,1393,1401,58,66,2006_1393_1401,0,W05,W12,5,12
1341,2006,136,1417,78,1125,44,N,0,False,1125,1417,44,78,2006_1125_1417,0,X15,X02,15,2
1342,2006,136,1449,75,1429,61,N,0,False,1429,1449,61,75,2006_1429_1449,0,Z12,Z05,12,5
1343,2006,136,1454,82,1328,74,N,0,False,1328,1454,74,82,2006_1328_1454,0,Y06,Y11,6,11
1344,2006,136,1455,86,1371,66,N,0,False,1371,1455,66,86,2006_1371_1455,0,Z10,Z07,10,7
1345,2006,137,1112,94,1458,75,N,0,True,1112,1458,94,75,2006_1112_1458,1,Y08,Y09,8,9
1346,2006,137,1133,77,1242,73,N,0,True,1133,1242,77,73,2006_1133_1242,1,X13,X04,13,4
1347,2006,137,1137,59,1116,55,N,0,False,1116,1137,55,59,2006_1116_1137,0,X08,X09,8,9
1348,2006,137,1163,72,1107,59,N,0,False,1107,1163,59,72,2006_1107_1163,0,Z16,Z01,16,1
1349,2006,137,1206,75,1277,65,N,0,True,1206,1277,75,65,2006_1206_1277,1,Z11,Z06,11,6
1350,2006,137,1207,54,1320,49,N,0,True,1207,1320,54,49,2006_1207_1320,1,Y07,Y10,7,10
1351,2006,137,1246,69,1412,64,N,0,True,1246,1412,69,64,2006_1246_1412,1,Z08,Z09,8,9
1352,2006,137,1272,94,1331,78,N,0,True,1272,1331,94,78,2006_1272_1331,1,X01,X16,1,16
1353,2006,137,1301,58,1143,52,N,0,False,1143,1301,52,58,2006_1143_1301,0,W07,W10,7,10
1354,2006,137,1314,69,1293,65,N,0,False,1293,1314,65,69,2006_1293_1314,0,Z14,Z03,14,3
1355,2006,137,1322,64,1234,63,N,0,False,1234,1322,63,64,2006_1234_1322,0,W03,W14,3,14
1356,2006,137,1326,70,1172,62,N,0,False,1172,1326,62,70,2006_1172_1326,0,Y15,Y02,15,2
1357,2006,137,1338,79,1245,64,N,0,False,1245,1338,64,79,2006_1245_1338,0,X12,X05,12,5
1358,2006,137,1400,60,1335,52,N,0,False,1335,1400,52,60,2006_1335_1400,0,W15,W02,15,2
1359,2006,137,1437,58,1284,45,N,0,False,1284,1437,45,58,2006_1284_1437,0,Y16b,Y01,16,1
1360,2006,137,1452,64,1356,46,N,0,False,1356,1452,46,64,2006_1356_1452,0,W11,W06,11,6
1361,2006,138,1130,69,1285,56,N,0,True,1130,1285,69,56,2006_1130_1285,1,Y04,Y12,4,12
1362,2006,138,1181,74,1203,61,N,0,True,1181,1203,74,61,2006_1181_1203,1,W01,W08,1,8
1363,2006,138,1196,82,1454,60,N,0,True,1196,1454,82,60,2006_1196_1454,1,Y03,Y11,3,11
1364,2006,138,1211,90,1231,80,N,0,True,1211,1231,90,80,2006_1211_1231,1,X03,X06,3,6
1365,2006,138,1261,58,1401,57,N,0,True,1261,1401,58,57,2006_1261_1401,1,W04,W12,4,12
1366,2006,138,1417,62,1104,59,N,0,False,1104,1417,59,62,2006_1104_1417,0,X10,X02,10,2
1367,2006,138,1449,67,1228,64,N,0,False,1228,1449,64,67,2006_1228_1449,0,Z04,Z05,4,5
1368,2006,138,1455,80,1397,73,N,0,False,1397,1455,73,80,2006_1397_1455,0,Z02,Z07,2,7
1369,2006,139,1133,72,1338,66,N,0,True,1133,1338,72,66,2006_1133_1338,1,X13,X05,13,5
1370,2006,139,1163,87,1246,83,N,0,True,1163,1246,87,83,2006_1163_1246,1,Z01,Z08,1,8
1371,2006,139,1206,65,1314,60,N,0,True,1206,1314,65,60,2006_1206_1314,1,Z11,Z03,11,3
1372,2006,139,1207,70,1326,52,N,0,True,1207,1326,70,52,2006_1207_1326,1,Y07,Y02,7,2
1373,2006,139,1272,72,1137,56,N,0,False,1137,1272,56,72,2006_1137_1272,0,X09,X01,9,1
1374,2006,139,1400,75,1301,54,N,0,False,1301,1400,54,75,2006_1301_1400,0,W10,W02,10,2
1375,2006,139,1437,82,1112,78,N,0,False,1112,1437,78,82,2006_1112_1437,0,Y08,Y01,8,1
1376,2006,139,1452,67,1322,54,N,0,False,1322,1452,54,67,2006_1322_1452,0,W14,W06,14,6
1377,2006,143,1261,62,1181,54,N,0,False,1181,1261,54,62,2006_1181_1261,0,W01,W04,1,4
1378,2006,143,1272,80,1133,64,N,0,False,1133,1272,64,80,2006_1133_1272,0,X13,X01,13,1
1379,2006,143,1400,74,1452,71,N,0,True,1400,1452,74,71,2006_1400_1452,1,W02,W06,2,6
1380,2006,143,1417,73,1211,71,N,0,False,1211,1417,71,73,2006_1211_1417,0,X03,X02,3,2
1381,2006,144,1163,98,1449,92,N,1,True,1163,1449,98,92,2006_1163_1449,1,Z01,Z05,1,5
1382,2006,144,1196,57,1207,53,N,0,True,1196,1207,57,53,2006_1196_1207,1,Y03,Y07,3,7
1383,2006,144,1206,63,1455,55,N,0,True,1206,1455,63,55,2006_1206_1455,1,Z11,Z07,11,7
1384,2006,144,1437,60,1130,59,N,1,False,1130,1437,59,60,2006_1130_1437,0,Y04,Y01,4,1
1385,2006,145,1261,70,1400,60,N,1,True,1261,1400,70,60,2006_1261_1400,1,W04,W02,4,2
1386,2006,145,1417,50,1272,45,N,0,False,1272,1417,45,50,2006_1272_1417,0,X01,X02,1,2
1387,2006,146,1196,75,1437,62,N,0,True,1196,1437,75,62,2006_1196_1437,1,Y03,Y01,3,1
1388,2006,146,1206,86,1163,84,N,1,False,1163,1206,84,86,2006_1163_1206,0,Z01,Z11,1,11
1389,2006,152,1196,73,1206,58,N,0,True,1196,1206,73,58,2006_1196_1206,1,Y03,Z11,3,11
1390,2006,152,1417,59,1261,45,N,0,False,1261,1417,45,59,2006_1261_1417,0,W04,X02,4,2
1391,2006,154,1196,73,1417,57,N,0,True,1196,1417,73,57,2006_1196_1417,1,Y03,X02,3,2
1392,2007,134,1310,77,1197,69,N,0,False,1197,1310,69,77,2007_1197_1310,0,Z16a,Z16b,16,16
1393,2007,136,1130,84,1403,75,N,0,True,1130,1403,84,75,2007_1130_1403,1,W07,W10,7,10
1394,2007,136,1139,57,1330,46,N,0,True,1139,1330,57,46,2007_1139_1330,1,Y05,Y12,5,12
1395,2007,136,1207,80,1125,55,N,0,False,1125,1207,55,80,2007_1125_1207,0,W15,W02,15,2
1396,2007,136,1231,70,1211,57,N,0,False,1211,1231,57,70,2007_1211_1231,0,Z10,Z07,10,7
1397,2007,136,1257,78,1390,58,N,0,True,1257,1390,78,58,2007_1257_1390,1,X06,X11,6,11
1398,2007,136,1268,82,1172,70,N,0,False,1172,1268,70,82,2007_1172_1268,0,Y13,Y04,13,4
1399,2007,136,1277,61,1266,49,N,0,False,1266,1277,49,61,2007_1266_1277,0,W08,W09,8,9
1400,2007,136,1314,86,1184,65,N,0,False,1184,1314,65,86,2007_1184_1314,0,W16,W01,16,1
1401,2007,136,1326,78,1148,57,N,0,False,1148,1326,57,78,2007_1148_1326,0,X16,X01,16,1
1402,2007,136,1338,79,1460,58,N,0,True,1338,1460,79,58,2007_1338_1460,1,Z03,Z14,3,14
1403,2007,136,1401,68,1335,52,N,0,False,1335,1401,52,68,2007_1335_1401,0,X14,X03,14,3
1404,2007,136,1417,70,1451,42,N,0,True,1417,1451,70,42,2007_1417_1451,1,Z02,Z15,2,15
1405,2007,136,1433,79,1181,77,N,0,False,1181,1433,77,79,2007_1181_1433,0,Z06,Z11,6,11
1406,2007,136,1435,77,1203,44,N,0,False,1203,1435,44,77,2007_1203_1435,0,W11,W06,11,6
1407,2007,136,1450,70,1331,54,N,0,False,1331,1450,54,70,2007_1331_1450,0,W14,W03,14,3
1408,2007,136,1462,79,1140,77,N,0,False,1140,1462,77,79,2007_1140_1462,0,X08,X09,8,9
1409,2007,137,1196,112,1238,69,N,0,True,1196,1238,112,69,2007_1196_1238,1,Y01,Y16,1,16
1410,2007,137,1242,107,1310,67,N,0,True,1242,1310,107,67,2007_1242_1310,1,Z01,Z16b,1,16
1411,2007,137,1246,67,1437,58,N,0,True,1246,1437,67,58,2007_1246_1437,1,Z08,Z09,8,9
1412,2007,137,1272,73,1317,58,N,0,True,1272,1317,73,58,2007_1272_1317,1,X02,X15,2,15
1413,2007,137,1305,77,1166,71,N,1,False,1166,1305,71,77,2007_1166_1305,0,X10,X07,10,7
1414,2007,137,1332,58,1275,56,N,0,False,1275,1332,56,58,2007_1275_1332,0,Y14,Y03,14,3
1415,2007,137,1345,72,1112,63,N,0,False,1112,1345,63,72,2007_1112_1345,0,Y08,Y09,8,9
1416,2007,137,1356,61,1221,51,N,0,False,1221,1356,51,61,2007_1221_1356,0,Z13,Z04,13,4
1417,2007,137,1397,121,1253,86,N,0,False,1253,1397,86,121,2007_1253_1397,0,X12,X05,12,5
